[2026-09-17T08:01:27.287Z] INFO  [McpRegistration] Registered MCP server in /Users/adarsh/AI_Business_Tycoon_FE/.mcp.json
[2026-09-17T08:01:27.288Z] INFO  [JsonMcpWriter] Registered MCP server in /Users/adarsh/AI_Business_Tycoon_FE/.cursor/mcp.json
[2026-09-17T08:01:27.289Z] INFO  [JsonMcpWriter] MCP server already registered in /Users/adarsh/.gemini/settings.json — no write needed
[2026-09-17T08:01:27.289Z] INFO  [JsonMcpWriter] MCP server already registered in /Users/adarsh/Library/Application Support/Code/User/mcp.json — no write needed
[2026-09-17T08:01:27.290Z] INFO  [JsonMcpWriter] MCP server already registered in /Users/adarsh/Library/Application Support/Code/User/globalStorage/saoudrizwan.claude-dev/settings/cline_mcp_settings.json — no write needed
[2026-09-17T08:01:27.290Z] INFO  [JsonMcpWriter] MCP server already registered in /Users/adarsh/.config/devin/config.json — no write needed
[2026-09-17T08:01:27.290Z] INFO  [JsonMcpWriter] MCP server already registered in /Users/adarsh/.gemini/config/mcp_config.json — no write needed
[2026-09-17T08:01:27.291Z] INFO  [GitHookInstaller] Git post-commit hook installed
[2026-09-17T08:01:27.292Z] INFO  [GitHookInstaller] Git post-rewrite hook installed
[2026-09-17T08:01:27.292Z] INFO  [GitHookInstaller] Git prepare-commit-msg hook installed
[2026-09-17T08:01:27.293Z] INFO  [GitHookInstaller] Git post-merge hook installed
[2026-09-17T08:01:27.293Z] INFO  [GitHookInstaller] Git pre-push hook installed
[2026-09-17T08:01:27.293Z] INFO  [GeminiHookInstaller] Gemini AfterAgent hook installed
[2026-09-17T08:01:27.293Z] INFO  [Installer] Skipping v5 migration on vscode-extension source — Extension.ts owns it with UI
[2026-09-17T08:01:27.293Z] INFO  [Installer] Installation complete
[2026-09-17T08:01:27.294Z] INFO  [Installer] Checking Jolli Memory status
[2026-09-17T08:01:27.429Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, hermesHook=false, worktreeHooks=true, sessions=2, summaries=0, codex=false/undefined, gemini=true/true, enabledWorktrees=1, opencode=false/undefined, cursor=true/true, copilot=false/true, copilotChat=true, cline=true/true
[2026-09-17T08:01:27.430Z] INFO  [Installer] Checking Jolli Memory status
[2026-09-17T08:01:27.436Z] INFO  [Installer] Checking Jolli Memory status
[2026-09-17T08:01:27.724Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, hermesHook=false, worktreeHooks=true, sessions=2, summaries=0, codex=false/undefined, gemini=true/true, enabledWorktrees=1, opencode=false/undefined, cursor=true/true, copilot=false/true, copilotChat=true, cline=true/true
[2026-09-17T08:01:27.789Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, hermesHook=false, worktreeHooks=true, sessions=2, summaries=0, codex=false/undefined, gemini=true/true, enabledWorktrees=1, opencode=false/undefined, cursor=true/true, copilot=false/true, copilotChat=true, cline=true/true
[2026-09-17T08:30:15.165Z] INFO  [NoteService] detectNotes found 0 notes (0 in registry)
[2026-09-17T10:07:00.310Z] INFO  [activate] Activating JolliMemory extension {"workspaceRoot":"/Users/adarsh/AI_Business_Tycoon_FE","extensionPath":"/Users/adarsh/.vscode/extensions/jolli.jollimemory-vscode-0.99.17"}
[2026-09-17T10:07:00.466Z] INFO  [initialLoad] Loading all panels
[2026-09-17T10:07:00.816Z] INFO  [RepoProfile] manual-disable read → false (by=manuallyDisabled, pid=67431, cwd=/Users/adarsh/AI_Business_Tycoon_FE, profile=/Users/adarsh/AI_Business_Tycoon_FE/.jolli/jollimemory/profile.json, raw: userDisabled=undefined manuallyDisabled=false fence=none)
[2026-09-17T10:07:01.143Z] INFO  [PlanService] detectPlans found 0 plans (0 in registry)
[2026-09-17T10:07:01.143Z] INFO  [NoteService] detectNotes found 0 notes (0 in registry)
[2026-09-17T10:07:01.143Z] INFO  [references] detectReferences(*) found 0 (0 in registry)
[2026-09-17T10:07:01.143Z] INFO  [SkillProjection] projectActiveSkills: 0 active (0 in registry)
[2026-09-17T10:07:02.453Z] INFO  [StorageFactory] StorageFactory.create: route=uncutover, projectPath=/Users/adarsh/AI_Business_Tycoon_FE
[2026-09-17T10:07:02.511Z] INFO  [Installer] Checking Jolli Memory status
[2026-09-17T10:07:02.511Z] INFO  [Installer] Checking Jolli Memory status
[2026-09-17T10:07:02.520Z] INFO  [bridge] Merged mode activated {"branch":"main","creationPoint":"3a3eea40","author":"Adarsh"}
[2026-09-17T10:07:02.679Z] INFO  [StorageFactory] StorageFactory.create: route=uncutover, projectPath=/Users/adarsh/AI_Business_Tycoon_FE
[2026-09-17T10:07:03.290Z] INFO  [StorageFactory] StorageFactory.create: route=uncutover, projectPath=/Users/adarsh/AI_Business_Tycoon_FE
[2026-09-17T10:07:03.496Z] INFO  [SchemaV5Migration] Storage backend not initialized yet — skipping schema v5 migration (no data to migrate)
[2026-09-17T10:07:03.496Z] INFO  [activate] Schema v5 migration: alreadyDone=false fresh=true migrated=0 skipped=0
[2026-09-17T10:07:05.273Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, hermesHook=false, worktreeHooks=true, sessions=3, summaries=0, codex=false/undefined, gemini=true/true, enabledWorktrees=1, opencode=false/undefined, cursor=true/true, copilot=false/true, copilotChat=true, cline=true/true
[2026-09-17T10:07:05.293Z] INFO  [Installer] Checking Jolli Memory status
[2026-09-17T10:07:05.479Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, hermesHook=false, worktreeHooks=true, sessions=3, summaries=0, codex=false/undefined, gemini=true/true, enabledWorktrees=1, opencode=false/undefined, cursor=true/true, copilot=false/true, copilotChat=true, cline=true/true
[2026-09-17T10:07:05.586Z] INFO  [initialLoad] All panels loaded — updating status bar
[2026-09-17T10:07:05.586Z] INFO  [Installer] Checking Jolli Memory status
[2026-09-17T10:07:09.909Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, hermesHook=false, worktreeHooks=true, sessions=3, summaries=0, codex=false/undefined, gemini=true/true, enabledWorktrees=1, opencode=false/undefined, cursor=true/true, copilot=false/true, copilotChat=true, cline=true/true
[2026-09-17T10:07:10.011Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, hermesHook=false, worktreeHooks=true, sessions=3, summaries=0, codex=false/undefined, gemini=true/true, enabledWorktrees=1, opencode=false/undefined, cursor=true/true, copilot=false/true, copilotChat=true, cline=true/true
[2026-09-17T10:07:10.018Z] INFO  [Installer] Checking Jolli Memory status
[2026-09-17T10:07:10.038Z] INFO  [StorageFactory] StorageFactory.create: route=uncutover, projectPath=/Users/adarsh/AI_Business_Tycoon_FE
[2026-09-17T10:07:10.482Z] INFO  [Installer] Status: enabled=true, claude=true, git=true, geminiHook=true, hermesHook=false, worktreeHooks=true, sessions=3, summaries=0, codex=false/undefined, gemini=true/true, enabledWorktrees=1, opencode=false/undefined, cursor=true/true, copilot=false/true, copilotChat=true, cline=true/true
[2026-09-17T14:53:09.080Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook started (source: message) ===
[2026-09-17T14:53:09.181Z] INFO  [RepoProfile] manual-disable read → false (by=manuallyDisabled, pid=89018, cwd=/Users/adarsh/AI_Business_Tycoon_FE, profile=/Users/adarsh/AI_Business_Tycoon_FE/.jolli/jollimemory/profile.json, raw: userDisabled=undefined manuallyDisabled=false fence=none)
[2026-09-17T14:53:09.214Z] INFO  [PrepareMsgHook] === Prepare-commit-msg hook finished ===
[2026-09-17T14:53:10.084Z] INFO  [RepoProfile] [trace=eb0eefa3338cda277e62ed5967be70c1] manual-disable read → false (by=manuallyDisabled, pid=89049, cwd=/Users/adarsh/AI_Business_Tycoon_FE, profile=/Users/adarsh/AI_Business_Tycoon_FE/.jolli/jollimemory/profile.json, raw: userDisabled=undefined manuallyDisabled=false fence=none)
[2026-09-17T14:53:10.096Z] INFO  [PostCommitHook] [trace=eb0eefa3338cda277e62ed5967be70c1] Detected operation: commit
[2026-09-17T14:53:10.114Z] INFO  [PostCommitHook] [trace=eb0eefa3338cda277e62ed5967be70c1] Enqueued: type=commit hash=1e400580
[2026-09-17T14:53:10.114Z] INFO  [QueueWorker] [trace=eb0eefa3338cda277e62ed5967be70c1] Launching background worker
[2026-09-17T14:53:10.116Z] INFO  [QueueWorker] [trace=eb0eefa3338cda277e62ed5967be70c1] Background worker spawned (PID: 89054)
[2026-09-17T14:53:10.117Z] INFO  [EnsureGlobalDaemon] [trace=eb0eefa3338cda277e62ed5967be70c1] spawned global daemon ensure helper (pid 89055)
[2026-09-17T14:53:10.266Z] INFO  [RepoProfile] [trace=eb0eefa3338cda277e62ed5967be70c1] manual-disable read → false (by=manuallyDisabled, pid=89054, cwd=/Users/adarsh/AI_Business_Tycoon_FE, profile=/Users/adarsh/AI_Business_Tycoon_FE/.jolli/jollimemory/profile.json, raw: userDisabled=undefined manuallyDisabled=false fence=none)
[2026-09-17T14:53:10.436Z] INFO  [QueueWorker] [trace=eb0eefa3338cda277e62ed5967be70c1] === Queue worker started === node=24.13.0 kind=vscode-plugin source=vscode pkgVer=0.99.17 cliVer=0.99.17 dist=/Users/adarsh/.vscode/extensions/jolli.jollimemory-vscode-0.99.17/dist
[2026-09-17T14:53:10.466Z] INFO  [StorageFactory] [trace=eb0eefa3338cda277e62ed5967be70c1] StorageFactory.create: route=uncutover, projectPath=/Users/adarsh/AI_Business_Tycoon_FE
[2026-09-17T14:53:10.859Z] INFO  [QueueWorker] [trace=eb0eefa3338cda277e62ed5967be70c1] Processing queue entry: type=commit hash=1e400580
[2026-09-17T14:53:10.876Z] INFO  [GitOps] [trace=eb0eefa3338cda277e62ed5967be70c1] Commit 1e400580: unity FE setup
[2026-09-17T14:53:10.876Z] INFO  [QueueWorker] [trace=eb0eefa3338cda277e62ed5967be70c1] Commit: 1e400580 - unity FE setup (10ms)
[2026-09-17T14:53:11.066Z] INFO  [QueueWorker] [trace=eb0eefa3338cda277e62ed5967be70c1] Discovered 1 Copilot Chat session(s)
[2026-09-17T14:53:11.144Z] INFO  [QueueWorker] [trace=eb0eefa3338cda277e62ed5967be70c1] Discovered 3 Cline CLI session(s)
[2026-09-17T14:53:11.216Z] WARN  [QueueWorker] [trace=eb0eefa3338cda277e62ed5967be70c1] Transcript source read to zero conversation entries: source=copilot-chat path=/Users/adarsh/Library/Application Support/Code/User/workspaceStorage/eca56aa02e0bf820211f40d229056872/chatSessions/9da78dc1-82a8-488d-a880-86c3cd0863b1.jsonl lines=0→0 unrecognizedRows=0
